returned,month,county,year,date,day,sent
394,8,shawano,2018,2018/8/10,10,505
1609,8,sheboygan,2018,2018/8/10,10,2094
131,8,taylor,2018,2018/8/10,10,174
103,8,trempealeau,2018,2018/8/10,10,158
222,8,vernon,2018,2018/8/10,10,326
284,8,vilas,2018,2018/8/10,10,410
1379,8,walworth,2018,2018/8/10,10,2016
179,8,washburn,2018,2018/8/10,10,242
2583,8,washington,2018,2018/8/10,10,3160
8850,8,waukesha,2018,2018/8/10,10,11422
593,8,waupaca,2018,2018/8/10,10,747
210,8,waushara,2018,2018/8/10,10,297
2189,8,winnebago,2018,2018/8/10,10,2829
1045,8,wood,2018,2018/8/10,10,1375
15,9,adams,2018,2018/9/25,25,124
5,9,ashland,2018,2018/9/25,25,140
26,9,barron,2018,2018/9/25,25,297
20,9,bayfield,2018,2018/9/25,25,170
142,9,brown,2018,2018/9/25,25,4533
5,9,buffalo,2018,2018/9/25,25,33
9,9,burnett,2018,2018/9/25,25,59
12,9,calumet,2018,2018/9/25,25,515
66,9,chippewa,2018,2018/9/25,25,707
0,9,clark,2018,2018/9/25,25,139
71,9,columbia,2018,2018/9/25,25,574
14,9,crawford,2018,2018/9/25,25,108
477,9,dane,2018,2018/9/25,25,8057
43,9,dodge,2018,2018/9/25,25,834
4,9,door,2018,2018/9/25,25,453
53,9,douglas,2018,2018/9/25,25,833
70,9,dunn,2018,2018/9/25,25,376
83,9,eau claire,2018,2018/9/25,25,1183
8,9,florence,2018,2018/9/25,25,42
103,9,fond du lac,2018,2018/9/25,25,1265
18,9,forest,2018,2018/9/25,25,158
24,9,grant,2018,2018/9/25,25,301
9,9,green,2018,2018/9/25,25,263
39,9,green lake,2018,2018/9/25,25,126
11,9,iowa,2018,2018/9/25,25,233
26,9,iron,2018,2018/9/25,25,104
2,9,jackson,2018,2018/9/25,25,44
43,9,jefferson,2018,2018/9/25,25,569
4,9,juneau,2018,2018/9/25,25,189
16,9,kenosha,2018,2018/9/25,25,2638
44,9,kewaunee,2018,2018/9/25,25,298
46,9,la crosse,2018,2018/9/25,25,1505
8,9,lafayette,2018,2018/9/25,25,89
14,9,langlade,2018,2018/9/25,25,144
3,9,lincoln,2018,2018/9/25,25,226
105,9,manitowoc,2018,2018/9/25,25,1127
190,9,marathon,2018,2018/9/25,25,1999
96,9,marinette,2018,2018/9/25,25,476
1,9,marquette,2018,2018/9/25,25,104
133,8,adams,2018,2018/8/15,15,183
274,8,ashland,2018,2018/8/15,15,327
350,8,barron,2018,2018/8/15,15,427
1,9,menominee,2018,2018/9/25,25,3
287,9,milwaukee,2018,2018/9/25,25,13531
10,9,monroe,2018,2018/9/25,25,301
77,9,oconto,2018,2018/9/25,25,372
43,9,oneida,2018,2018/9/25,25,703
104,9,outagamie,2018,2018/9/25,25,2182
80,9,ozaukee,2018,2018/9/25,25,1601
2,9,pepin,2018,2018/9/25,25,18
10,9,pierce,2018,2018/9/25,25,202
36,9,polk,2018,2018/9/25,25,253
159,8,bayfield,2018,2018/8/15,15,191
4657,8,brown,2018,2018/8/15,15,5591
119,8,buffalo,2018,2018/8/15,15,137
130,8,burnett,2018,2018/8/15,15,157
740,8,calumet,2018,2018/8/15,15,847
671,8,chippewa,2018,2018/8/15,15,820
223,8,clark,2018,2018/8/15,15,262
718,8,columbia,2018,2018/8/15,15,827
129,8,crawford,2018,2018/8/15,15,172
72,9,portage,2018,2018/9/25,25,743
1,9,price,2018,2018/9/25,25,102
12,9,racine,2018,2018/9/25,25,3022
0,9,richland,2018,2018/9/25,25,28
116,9,rock,2018,2018/9/25,25,1640
5,9,rusk,2018,2018/9/25,25,82
28,9,st. croix,2018,2018/9/25,25,690
47,9,sauk,2018,2018/9/25,25,717
43,9,sawyer,2018,2018/9/25,25,218
32,9,shawano,2018,2018/9/25,25,374
66,9,sheboygan,2018,2018/9/25,25,1586
9,9,taylor,2018,2018/9/25,25,124
17731,8,dane,2018,2018/8/15,15,19858
1168,8,dodge,2018,2018/8/15,15,1315
561,8,door,2018,2018/8/15,15,686
653,8,douglas,2018,2018/8/15,15,906
472,8,dunn,2018,2018/8/15,15,569
2065,8,eau claire,2018,2018/8/15,15,2329
48,8,florence,2018,2018/8/15,15,50
1677,8,fond du lac,2018,2018/8/15,15,1981
195,8,forest,2018,2018/8/15,15,213
584,8,grant,2018,2018/8/15,15,741
357,8,green,2018,2018/8/15,15,438
200,8,green lake,2018,2018/8/15,15,217
0,9,trempealeau,2018,2018/9/25,25,40
1,9,vernon,2018,2018/9/25,25,135
57,9,vilas,2018,2018/9/25,25,323
58,9,walworth,2018,2018/9/25,25,1609
10,9,washburn,2018,2018/9/25,25,162
53,9,washington,2018,2018/9/25,25,1911
268,9,waukesha,2018,2018/9/25,25,7226
52,9,waupaca,2018,2018/9/25,25,550
13,9,waushara,2018,2018/9/25,25,211
75,9,winnebago,2018,2018/9/25,25,2345
65,9,wood,2018,2018/9/25,25,926
362,8,iowa,2018,2018/8/15,15,413
133,8,iron,2018,2018/8/15,15,154
121,8,jackson,2018,2018/8/15,15,137
986,8,jefferson,2018,2018/8/15,15,1153
186,8,juneau,2018,2018/8/15,15,237
3372,8,kenosha,2018,2018/8/15,15,4011
260,8,kewaunee,2018,2018/8/15,15,324
2232,8,la crosse,2018,2018/8/15,15,2436
133,8,lafayette,2018,2018/8/15,15,155
180,8,langlade,2018,2018/8/15,15,211
424,8,lincoln,2018,2018/8/15,15,506
1267,8,manitowoc,2018,2018/8/15,15,1488
2197,8,marathon,2018,2018/8/15,15,2637
548,8,marinette,2018,2018/8/15,15,630
151,8,marquette,2018,2018/8/15,15,170
0,8,menominee,2018,2018/8/15,15,0
17336,8,milwaukee,2018,2018/8/15,15,20459
450,8,monroe,2018,2018/8/15,15,532
491,8,oconto,2018,2018/8/15,15,539
595,8,oneida,2018,2018/8/15,15,812
3239,8,outagamie,2018,2018/8/15,15,3732
2849,8,ozaukee,2018,2018/8/15,15,3243
25,8,pepin,2018,2018/8/15,15,39
417,8,pierce,2018,2018/8/15,15,505
350,8,polk,2018,2018/8/15,15,441
1002,8,portage,2018,2018/8/15,15,1150
160,8,price,2018,2018/8/15,15,186
3832,8,racine,2018,2018/8/15,15,4752
124,8,richland,2018,2018/8/15,15,168
2463,8,rock,2018,2018/8/15,15,2803
154,8,rusk,2018,2018/8/15,15,201
958,8,st. croix,2018,2018/8/15,15,1151
952,8,sauk,2018,2018/8/15,15,1088
226,8,sawyer,2018,2018/8/15,15,291
506,8,shawano,2018,2018/8/15,15,551
1861,8,sheboygan,2018,2018/8/15,15,2220
166,8,taylor,2018,2018/8/15,15,197
162,8,trempealeau,2018,2018/8/15,15,218
313,8,vernon,2018,2018/8/15,15,388
404,8,vilas,2018,2018/8/15,15,463
1729,8,walworth,2018,2018/8/15,15,2161
238,8,washburn,2018,2018/8/15,15,272
3127,8,washington,2018,2018/8/15,15,3477
10756,8,waukesha,2018,2018/8/15,15,12481
697,8,waupaca,2018,2018/8/15,15,794
246,8,waushara,2018,2018/8/15,15,308
2560,8,winnebago,2018,2018/8/15,15,2996
1316,8,wood,2018,2018/8/15,15,1550
134,8,adams,2018,2018/8/21,21,182
274,8,ashland,2018,2018/8/21,21,325
351,8,barron,2018,2018/8/21,21,426
159,8,bayfield,2018,2018/8/21,21,189
4666,8,brown,2018,2018/8/21,21,5512
119,8,buffalo,2018,2018/8/21,21,136
130,8,burnett,2018,2018/8/21,21,156
741,8,calumet,2018,2018/8/21,21,845
671,8,chippewa,2018,2018/8/21,21,797
223,8,clark,2018,2018/8/21,21,262
718,8,columbia,2018,2018/8/21,21,825
146,8,crawford,2018,2018/8/21,21,181
17754,8,dane,2018,2018/8/21,21,19834
1170,8,dodge,2018,2018/8/21,21,1303
570,8,door,2018,2018/8/21,21,689
681,8,douglas,2018,2018/8/21,21,924
482,8,dunn,2018,2018/8/21,21,560
2068,8,eau claire,2018,2018/8/21,21,2326
48,8,florence,2018,2018/8/21,21,50
1681,8,fond du lac,2018,2018/8/21,21,1975
196,8,forest,2018,2018/8/21,21,212
582,8,grant,2018,2018/8/21,21,736
358,8,green,2018,2018/8/21,21,438
200,8,green lake,2018,2018/8/21,21,215
362,8,iowa,2018,2018/8/21,21,390
137,8,iron,2018,2018/8/21,21,153
131,8,jackson,2018,2018/8/21,21,138
993,8,jefferson,2018,2018/8/21,21,1149
217,8,juneau,2018,2018/8/21,21,271
3375,8,kenosha,2018,2018/8/21,21,3990
282,8,kewaunee,2018,2018/8/21,21,332
2236,8,la crosse,2018,2018/8/21,21,2403
136,8,lafayette,2018,2018/8/21,21,155
180,8,langlade,2018,2018/8/21,21,211
426,8,lincoln,2018,2018/8/21,21,506
1271,8,manitowoc,2018,2018/8/21,21,1474
2201,8,marathon,2018,2018/8/21,21,2609
551,8,marinette,2018,2018/8/21,21,631
158,8,marquette,2018,2018/8/21,21,169
0,8,menominee,2018,2018/8/21,21,0
17334,8,milwaukee,2018,2018/8/21,21,20313
450,8,monroe,2018,2018/8/21,21,532
491,8,oconto,2018,2018/8/21,21,528
595,8,oneida,2018,2018/8/21,21,812
3241,8,outagamie,2018,2018/8/21,21,3724
2850,8,ozaukee,2018,2018/8/21,21,3185
25,8,pepin,2018,2018/8/21,21,39
420,8,pierce,2018,2018/8/21,21,499
351,8,polk,2018,2018/8/21,21,442
1007,8,portage,2018,2018/8/21,21,1139
167,8,price,2018,2018/8/21,21,186
3844,8,racine,2018,2018/8/21,21,4747
124,8,richland,2018,2018/8/21,21,163
2475,8,rock,2018,2018/8/21,21,2790
165,8,rusk,2018,2018/8/21,21,206
974,8,st. croix,2018,2018/8/21,21,1136
954,8,sauk,2018,2018/8/21,21,1070
234,8,sawyer,2018,2018/8/21,21,284
506,8,shawano,2018,2018/8/21,21,551
1885,8,sheboygan,2018,2018/8/21,21,2219
179,8,taylor,2018,2018/8/21,21,200
176,8,trempealeau,2018,2018/8/21,21,214
313,8,vernon,2018,2018/8/21,21,387
405,8,vilas,2018,2018/8/21,21,463
1762,8,walworth,2018,2018/8/21,21,2137
244,8,washburn,2018,2018/8/21,21,274
3135,8,washington,2018,2018/8/21,21,3477
10756,8,waukesha,2018,2018/8/21,21,12385
704,8,waupaca,2018,2018/8/21,21,794
243,8,waushara,2018,2018/8/21,21,302
2560,8,winnebago,2018,2018/8/21,21,2974
1316,8,wood,2018,2018/8/21,21,1542
15,9,adams,2018,2018/9/24,24,115
3,9,ashland,2018,2018/9/24,24,139
18,9,barron,2018,2018/9/24,24,274
9,9,bayfield,2018,2018/9/24,24,146
42,9,brown,2018,2018/9/24,24,4336
5,9,buffalo,2018,2018/9/24,24,32
3,9,burnett,2018,2018/9/24,24,57
4,9,calumet,2018,2018/9/24,24,512
47,9,chippewa,2018,2018/9/24,24,698
0,9,clark,2018,2018/9/24,24,125
46,9,columbia,2018,2018/9/24,24,557
0,9,crawford,2018,2018/9/24,24,102
259,9,dane,2018,2018/9/24,24,7803
22,9,dodge,2018,2018/9/24,24,824
3,9,door,2018,2018/9/24,24,406
16,9,douglas,2018,2018/9/24,24,812
51,9,dunn,2018,2018/9/24,24,372
13,9,eau claire,2018,2018/9/24,24,1158
8,9,florence,2018,2018/9/24,24,40
80,9,fond du lac,2018,2018/9/24,24,1180
6,9,forest,2018,2018/9/24,24,152
19,9,grant,2018,2018/9/24,24,293
2,9,green,2018,2018/9/24,24,261
38,9,green lake,2018,2018/9/24,24,119
8,9,iowa,2018,2018/9/24,24,230
19,9,iron,2018,2018/9/24,24,104
2,9,jackson,2018,2018/9/24,24,20
25,9,jefferson,2018,2018/9/24,24,557
3,9,juneau,2018,2018/9/24,24,189
4,9,kenosha,2018,2018/9/24,24,2563
43,9,kewaunee,2018,2018/9/24,24,297
30,9,la crosse,2018,2018/9/24,24,1484
1,9,lafayette,2018,2018/9/24,24,74
3,9,langlade,2018,2018/9/24,24,142
0,9,lincoln,2018,2018/9/24,24,203
61,9,manitowoc,2018,2018/9/24,24,1101
132,9,marathon,2018,2018/9/24,24,1955
75,9,marinette,2018,2018/9/24,24,459
0,9,marquette,2018,2018/9/24,24,41
0,9,menominee,2018,2018/9/24,24,1
69,9,milwaukee,2018,2018/9/24,24,12919
2,9,monroe,2018,2018/9/24,24,294
45,9,oconto,2018,2018/9/24,24,350
27,9,oneida,2018,2018/9/24,24,681
7,9,outagamie,2018,2018/9/24,24,2138
57,9,ozaukee,2018,2018/9/24,24,1571
2,9,pepin,2018,2018/9/24,24,17
2,9,pierce,2018,2018/9/24,24,170
26,9,polk,2018,2018/9/24,24,245
45,9,portage,2018,2018/9/24,24,673
1,9,price,2018,2018/9/24,24,100
18,9,racine,2018,2018/9/24,24,2697
0,9,richland,2018,2018/9/24,24,28
19,9,rock,2018,2018/9/24,24,1587
2,9,rusk,2018,2018/9/24,24,82
4,9,st. croix,2018,2018/9/24,24,603
27,9,sauk,2018,2018/9/24,24,690
30,9,sawyer,2018,2018/9/24,24,205
11,9,shawano,2018,2018/9/24,24,355
7,9,sheboygan,2018,2018/9/24,24,1532
3,9,taylor,2018,2018/9/24,24,116
0,9,trempealeau,2018,2018/9/24,24,34
0,9,vernon,2018,2018/9/24,24,134
44,9,vilas,2018,2018/9/24,24,317
25,9,walworth,2018,2018/9/24,24,1586
7,9,washburn,2018,2018/9/24,24,156
5,9,washington,2018,2018/9/24,24,1875
56,9,waukesha,2018,2018/9/24,24,7025
31,9,waupaca,2018,2018/9/24,24,544
8,9,waushara,2018,2018/9/24,24,188
33,9,winnebago,2018,2018/9/24,24,2285
48,9,wood,2018,2018/9/24,24,906
109,8,adams,2018,2018/8/9,9,170
190,8,ashland,2018,2018/8/9,9,294
232,8,barron,2018,2018/8/9,9,357
105,8,bayfield,2018,2018/8/9,9,143
3755,8,brown,2018,2018/8/9,9,5096
79,8,buffalo,2018,2018/8/9,9,112
91,8,burnett,2018,2018/8/9,9,146
566,8,calumet,2018,2018/8/9,9,739
525,8,chippewa,2018,2018/8/9,9,733
130,8,clark,2018,2018/8/9,9,186
509,8,columbia,2018,2018/8/9,9,698
95,8,crawford,2018,2018/8/9,9,158
12080,8,dane,2018,2018/8/9,9,15511
845,8,dodge,2018,2018/8/9,9,1104
413,8,door,2018,2018/8/9,9,574
508,8,douglas,2018,2018/8/9,9,870
339,8,dunn,2018,2018/8/9,9,500
1548,8,eau claire,2018,2018/8/9,9,1970
29,8,florence,2018,2018/8/9,9,41
1250,8,fond du lac,2018,2018/8/9,9,1764
146,8,forest,2018,2018/8/9,9,194
303,8,grant,2018,2018/8/9,9,663
277,8,green,2018,2018/8/9,9,395
171,8,green lake,2018,2018/8/9,9,208
249,8,iowa,2018,2018/8/9,9,350
104,8,iron,2018,2018/8/9,9,143
59,8,jackson,2018,2018/8/9,9,91
704,8,jefferson,2018,2018/8/9,9,944
55,8,juneau,2018,2018/8/9,9,214
2607,8,kenosha,2018,2018/8/9,9,3625
237,8,kewaunee,2018,2018/8/9,9,315
1725,8,la crosse,2018,2018/8/9,9,2108
85,8,lafayette,2018,2018/8/9,9,135
132,8,langlade,2018,2018/8/9,9,203
303,8,lincoln,2018,2018/8/9,9,428
1017,8,manitowoc,2018,2018/8/9,9,1334
1702,8,marathon,2018,2018/8/9,9,2340
395,8,marinette,2018,2018/8/9,9,550
114,8,marquette,2018,2018/8/9,9,149
0,8,menominee,2018,2018/8/9,9,0
12923,8,milwaukee,2018,2018/8/9,9,17983
330,8,monroe,2018,2018/8/9,9,446
344,8,oconto,2018,2018/8/9,9,449
464,8,oneida,2018,2018/8/9,9,749
2421,8,outagamie,2018,2018/8/9,9,3227
2184,8,ozaukee,2018,2018/8/9,9,2770
12,8,pepin,2018,2018/8/9,9,28
132,8,adams,2018,2018/8/14,14,183
273,8,ashland,2018,2018/8/14,14,327
241,8,pierce,2018,2018/8/9,9,428
253,8,polk,2018,2018/8/9,9,384
738,8,portage,2018,2018/8/9,9,990
98,8,price,2018,2018/8/9,9,141
2716,8,racine,2018,2018/8/9,9,4149
103,8,richland,2018,2018/8/9,9,154
1761,8,rock,2018,2018/8/9,9,2332
136,8,rusk,2018,2018/8/9,9,193
658,8,st. croix,2018,2018/8/9,9,1010
730,8,sauk,2018,2018/8/9,9,962
341,8,barron,2018,2018/8/14,14,430
152,8,bayfield,2018,2018/8/14,14,189
4566,8,brown,2018,2018/8/14,14,5586
115,8,buffalo,2018,2018/8/14,14,135
122,8,burnett,2018,2018/8/14,14,152
729,8,calumet,2018,2018/8/14,14,847
622,8,chippewa,2018,2018/8/14,14,786
199,8,clark,2018,2018/8/14,14,246
708,8,columbia,2018,2018/8/14,14,826
126,8,crawford,2018,2018/8/14,14,172
17577,8,dane,2018,2018/8/14,14,19841
1137,8,dodge,2018,2018/8/14,14,1304
146,8,sawyer,2018,2018/8/9,9,247
353,8,shawano,2018,2018/8/9,9,471
1493,8,sheboygan,2018,2018/8/9,9,2002
122,8,taylor,2018,2018/8/9,9,170
96,8,trempealeau,2018,2018/8/9,9,152
213,8,vernon,2018,2018/8/9,9,320
249,8,vilas,2018,2018/8/9,9,379
1180,8,walworth,2018,2018/8/9,9,1853
163,8,washburn,2018,2018/8/9,9,229
2323,8,washington,2018,2018/8/9,9,2928
7902,8,waukesha,2018,2018/8/9,9,10657
560,8,waupaca,2018,2018/8/9,9,720
548,8,door,2018,2018/8/14,14,687
632,8,douglas,2018,2018/8/14,14,906
464,8,dunn,2018,2018/8/14,14,568
2047,8,eau claire,2018,2018/8/14,14,2333
47,8,florence,2018,2018/8/14,14,50
1655,8,fond du lac,2018,2018/8/14,14,1977
189,8,forest,2018,2018/8/14,14,215
535,8,grant,2018,2018/8/14,14,738
340,8,green,2018,2018/8/14,14,437
193,8,green lake,2018,2018/8/14,14,215
194,8,waushara,2018,2018/8/9,9,288
1890,8,winnebago,2018,2018/8/9,9,2635
960,8,wood,2018,2018/8/9,9,1313
351,8,iowa,2018,2018/8/14,14,413
122,8,iron,2018,2018/8/14,14,154
113,8,jackson,2018,2018/8/14,14,133
959,8,jefferson,2018,2018/8/14,14,1149
78,8,juneau,2018,2018/8/14,14,230
3315,8,kenosha,2018,2018/8/14,14,4023
259,8,kewaunee,2018,2018/8/14,14,324
2209,8,la crosse,2018,2018/8/14,14,2435
130,8,lafayette,2018,2018/8/14,14,155
174,8,langlade,2018,2018/8/14,14,211
408,8,lincoln,2018,2018/8/14,14,500
1256,8,manitowoc,2018,2018/8/14,14,1488
2158,8,marathon,2018,2018/8/14,14,2633
525,8,marinette,2018,2018/8/14,14,629
145,8,marquette,2018,2018/8/14,14,166
0,8,menominee,2018,2018/8/14,14,0
17008,8,milwaukee,2018,2018/8/14,14,20462
446,8,monroe,2018,2018/8/14,14,532
481,8,oconto,2018,2018/8/14,14,535
583,8,oneida,2018,2018/8/14,14,812
3194,8,outagamie,2018,2018/8/14,14,3738
2817,8,ozaukee,2018,2018/8/14,14,3244
25,8,pepin,2018,2018/8/14,14,39
395,8,pierce,2018,2018/8/14,14,507
331,8,polk,2018,2018/8/14,14,431
973,8,portage,2018,2018/8/14,14,1148
149,8,price,2018,2018/8/14,14,183
3731,8,racine,2018,2018/8/14,14,4731
121,8,richland,2018,2018/8/14,14,167
2422,8,rock,2018,2018/8/14,14,2798
154,8,rusk,2018,2018/8/14,14,201
930,8,st. croix,2018,2018/8/14,14,1149
942,8,sauk,2018,2018/8/14,14,1088
215,8,sawyer,2018,2018/8/14,14,285
494,8,shawano,2018,2018/8/14,14,548
1823,8,sheboygan,2018,2018/8/14,14,2214
165,8,taylor,2018,2018/8/14,14,197
142,8,trempealeau,2018,2018/8/14,14,200
297,8,vernon,2018,2018/8/14,14,383
384,8,vilas,2018,2018/8/14,14,464
1694,8,walworth,2018,2018/8/14,14,2153
224,8,washburn,2018,2018/8/14,14,271
3093,8,washington,2018,2018/8/14,14,3480
10590,8,waukesha,2018,2018/8/14,14,12494
687,8,waupaca,2018,2018/8/14,14,794
241,8,waushara,2018,2018/8/14,14,306
2531,8,winnebago,2018,2018/8/14,14,2994
1293,8,wood,2018,2018/8/14,14,1552
130,8,adams,2018,2018/8/13,13,182
235,8,ashland,2018,2018/8/13,13,327
313,8,barron,2018,2018/8/13,13,424
136,8,bayfield,2018,2018/8/13,13,179
4377,8,brown,2018,2018/8/13,13,5571
102,8,buffalo,2018,2018/8/13,13,122
108,8,burnett,2018,2018/8/13,13,151
703,8,calumet,2018,2018/8/13,13,846
594,8,chippewa,2018,2018/8/13,13,779
170,8,clark,2018,2018/8/13,13,226
651,8,columbia,2018,2018/8/13,13,821
120,8,crawford,2018,2018/8/13,13,171
16796,8,dane,2018,2018/8/13,13,19769
1061,8,dodge,2018,2018/8/13,13,1292
503,8,door,2018,2018/8/13,13,653
574,8,douglas,2018,2018/8/13,13,903
429,8,dunn,2018,2018/8/13,13,565
1979,8,eau claire,2018,2018/8/13,13,2332
43,8,florence,2018,2018/8/13,13,50
1538,8,fond du lac,2018,2018/8/13,13,1958
166,8,forest,2018,2018/8/13,13,209
490,8,grant,2018,2018/8/13,13,713
324,8,green,2018,2018/8/13,13,433
184,8,green lake,2018,2018/8/13,13,215
309,8,iowa,2018,2018/8/13,13,400
116,8,iron,2018,2018/8/13,13,152
74,8,jackson,2018,2018/8/13,13,102
870,8,jefferson,2018,2018/8/13,13,1084
75,8,juneau,2018,2018/8/13,13,229
3148,8,kenosha,2018,2018/8/13,13,4022
257,8,kewaunee,2018,2018/8/13,13,324
2129,8,la crosse,2018,2018/8/13,13,2422
101,8,lafayette,2018,2018/8/13,13,140
157,8,langlade,2018,2018/8/13,13,209
371,8,lincoln,2018,2018/8/13,13,487
1202,8,manitowoc,2018,2018/8/13,13,1477
2060,8,marathon,2018,2018/8/13,13,2623
463,8,marinette,2018,2018/8/13,13,594
136,8,marquette,2018,2018/8/13,13,162
0,8,menominee,2018,2018/8/13,13,0
16109,8,milwaukee,2018,2018/8/13,13,20468
421,8,monroe,2018,2018/8/13,13,527
439,8,oconto,2018,2018/8/13,13,509
555,8,oneida,2018,2018/8/13,13,808
3049,8,outagamie,2018,2018/8/13,13,3736
2708,8,ozaukee,2018,2018/8/13,13,3241
24,8,pepin,2018,2018/8/13,13,39
334,8,pierce,2018,2018/8/13,13,502
309,8,polk,2018,2018/8/13,13,425
909,8,portage,2018,2018/8/13,13,1140
129,8,price,2018,2018/8/13,13,175
3419,8,racine,2018,2018/8/13,13,4671
118,8,richland,2018,2018/8/13,13,167
2259,8,rock,2018,2018/8/13,13,2764
146,8,rusk,2018,2018/8/13,13,199
871,8,st. croix,2018,2018/8/13,13,1148
889,8,sauk,2018,2018/8/13,13,1077
197,8,sawyer,2018,2018/8/13,13,283
477,8,shawano,2018,2018/8/13,13,544
1709,8,sheboygan,2018,2018/8/13,13,2177
141,8,taylor,2018,2018/8/13,13,181
139,8,trempealeau,2018,2018/8/13,13,199
270,8,vernon,2018,2018/8/13,13,370
346,8,vilas,2018,2018/8/13,13,448
1571,8,walworth,2018,2018/8/13,13,2143
202,8,washburn,2018,2018/8/13,13,263
2964,8,washington,2018,2018/8/13,13,3480
10163,8,waukesha,2018,2018/8/13,13,12503
652,8,waupaca,2018,2018/8/13,13,792
224,8,waushara,2018,2018/8/13,13,301
2403,8,winnebago,2018,2018/8/13,13,2994
1228,8,wood,2018,2018/8/13,13,1544
133,8,adams,2018,2018/8/16,16,183
274,8,ashland,2018,2018/8/16,16,327
350,8,barron,2018,2018/8/16,16,427
159,8,bayfield,2018,2018/8/16,16,191
4657,8,brown,2018,2018/8/16,16,5591
119,8,buffalo,2018,2018/8/16,16,137
130,8,burnett,2018,2018/8/16,16,157
740,8,calumet,2018,2018/8/16,16,847
671,8,chippewa,2018,2018/8/16,16,820
223,8,clark,2018,2018/8/16,16,262
718,8,columbia,2018,2018/8/16,16,826
129,8,crawford,2018,2018/8/16,16,172
17731,8,dane,2018,2018/8/16,16,19858
1168,8,dodge,2018,2018/8/16,16,1314
561,8,door,2018,2018/8/16,16,686
653,8,douglas,2018,2018/8/16,16,906
472,8,dunn,2018,2018/8/16,16,569
2065,8,eau claire,2018,2018/8/16,16,2329
48,8,florence,2018,2018/8/16,16,50
1677,8,fond du lac,2018,2018/8/16,16,1981
195,8,forest,2018,2018/8/16,16,213
584,8,grant,2018,2018/8/16,16,741
357,8,green,2018,2018/8/16,16,438
200,8,green lake,2018,2018/8/16,16,217
362,8,iowa,2018,2018/8/16,16,413
133,8,iron,2018,2018/8/16,16,154
121,8,jackson,2018,2018/8/16,16,137
986,8,jefferson,2018,2018/8/16,16,1153
186,8,juneau,2018,2018/8/16,16,237
3372,8,kenosha,2018,2018/8/16,16,4011
260,8,kewaunee,2018,2018/8/16,16,324
2232,8,la crosse,2018,2018/8/16,16,2436
133,8,lafayette,2018,2018/8/16,16,155
180,8,langlade,2018,2018/8/16,16,211
424,8,lincoln,2018,2018/8/16,16,506
1269,8,manitowoc,2018,2018/8/16,16,1488
2197,8,marathon,2018,2018/8/16,16,2635
548,8,marinette,2018,2018/8/16,16,630
151,8,marquette,2018,2018/8/16,16,170
0,8,menominee,2018,2018/8/16,16,0
17336,8,milwaukee,2018,2018/8/16,16,20459
450,8,monroe,2018,2018/8/16,16,532
491,8,oconto,2018,2018/8/16,16,539
595,8,oneida,2018,2018/8/16,16,812
3241,8,outagamie,2018,2018/8/16,16,3732
2849,8,ozaukee,2018,2018/8/16,16,3243
25,8,pepin,2018,2018/8/16,16,39
417,8,pierce,2018,2018/8/16,16,505
350,8,polk,2018,2018/8/16,16,441
1002,8,portage,2018,2018/8/16,16,1150
